dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
yamunotri,2017-07-11,7,1,72,0,0,2,0.2807,Low
gangotri,2017-07-11,7,1,72,0,0,2,0.2148,Low
kedarnath,2017-07-11,7,1,72,0,0,0,0.0263,Low
badrinath,2017-07-11,7,1,72,0,0,2,0.4377,Medium
yamunotri,2017-07-12,7,2,73,0,0,0,0.01,Low
gangotri,2017-07-12,7,2,73,0,0,2,0.4811,Medium
kedarnath,2017-07-12,7,2,73,0,0,0,0.19,Low
badrinath,2017-07-12,7,2,73,0,0,0,0.2296,Low
yamunotri,2017-07-13,7,3,74,0,0,0,0.01,Low
gangotri,2017-07-13,7,3,74,0,0,0,0.0762,Low
kedarnath,2017-07-13,7,3,74,0,0,0,0.01,Low
badrinath,2017-07-13,7,3,74,0,0,0,0.1239,Low
yamunotri,2017-07-14,7,4,75,0,0,2,0.489,Medium
gangotri,2017-07-14,7,4,75,0,0,2,0.417,Medium
kedarnath,2017-07-14,7,4,75,0,0,2,0.4792,Medium
badrinath,2017-07-14,7,4,75,0,0,0,0.01,Low
yamunotri,2017-07-15,7,5,76,1,0,2,0.4107,Medium
gangotri,2017-07-15,7,5,76,1,0,2,0.3152,Low
kedarnath,2017-07-15,7,5,76,1,0,2,0.3607,Low
badrinath,2017-07-15,7,5,76,1,0,2,0.5724,Medium
yamunotri,2017-07-16,7,6,77,1,0,2,0.4476,Medium
gangotri,2017-07-16,7,6,77,1,0,0,0.2422,Low
kedarnath,2017-07-16,7,6,77,1,0,2,0.4872,Medium
badrinath,2017-07-16,7,6,77,1,0,2,0.3509,Low
yamunotri,2017-07-17,7,0,78,0,0,2,0.415,Medium
gangotri,2017-07-17,7,0,78,0,0,2,0.3743,Low
kedarnath,2017-07-17,7,0,78,0,0,1,0.39,Low
badrinath,2017-07-17,7,0,78,0,0,2,0.2126,Low
yamunotri,2017-07-18,7,1,79,0,1,2,0.5697,Medium
gangotri,2017-07-18,7,1,79,0,1,2,0.3203,Low
kedarnath,2017-07-18,7,1,79,0,1,2,0.3963,Low
badrinath,2017-07-18,7,1,79,0,1,2,0.6162,Medium
yamunotri,2017-07-19,7,2,80,0,0,0,0.1806,Low
gangotri,2017-07-19,7,2,80,0,0,0,0.0104,Low
kedarnath,2017-07-19,7,2,80,0,0,0,0.178,Low
badrinath,2017-07-19,7,2,80,0,0,0,0.1609,Low
yamunotri,2017-07-20,7,3,81,0,0,0,0.01,Low
gangotri,2017-07-20,7,3,81,0,0,0,0.241,Low
kedarnath,2017-07-20,7,3,81,0,0,0,0.2047,Low
badrinath,2017-07-20,7,3,81,0,0,0,0.0791,Low
yamunotri,2017-07-21,7,4,82,0,0,0,0.0911,Low
gangotri,2017-07-21,7,4,82,0,0,0,0.242,Low
kedarnath,2017-07-21,7,4,82,0,0,0,0.01,Low
badrinath,2017-07-21,7,4,82,0,0,0,0.1984,Low
yamunotri,2017-07-22,7,5,83,1,0,0,0.0752,Low
gangotri,2017-07-22,7,5,83,1,0,0,0.1217,Low
kedarnath,2017-07-22,7,5,83,1,0,0,0.151,Low
badrinath,2017-07-22,7,5,83,1,0,0,0.3268,Low
yamunotri,2017-07-23,7,6,84,1,0,2,0.4608,Medium
gangotri,2017-07-23,7,6,84,1,0,2,0.4999,Medium
kedarnath,2017-07-23,7,6,84,1,0,2,0.2825,Low
badrinath,2017-07-23,7,6,84,1,0,2,0.3636,Low
yamunotri,2017-07-24,7,0,85,0,0,0,0.0639,Low
gangotri,2017-07-24,7,0,85,0,0,0,0.1848,Low
kedarnath,2017-07-24,7,0,85,0,0,0,0.166,Low
badrinath,2017-07-24,7,0,85,0,0,0,0.2417,Low
yamunotri,2017-07-25,7,1,86,0,0,2,0.362,Low
gangotri,2017-07-25,7,1,86,0,0,0,0.086,Low
kedarnath,2017-07-25,7,1,86,0,0,0,0.1031,Low
badrinath,2017-07-25,7,1,86,0,0,0,0.01,Low
yamunotri,2017-07-26,7,2,87,0,0,2,0.4177,Medium
gangotri,2017-07-26,7,2,87,0,0,0,0.01,Low
kedarnath,2017-07-26,7,2,87,0,0,0,0.0525,Low
badrinath,2017-07-26,7,2,87,0,0,0,0.0391,Low
yamunotri,2017-07-27,7,3,88,0,0,0,0.2145,Low
gangotri,2017-07-27,7,3,88,0,0,0,0.0622,Low
kedarnath,2017-07-27,7,3,88,0,0,0,0.0459,Low
badrinath,2017-07-27,7,3,88,0,0,0,0.0739,Low
yamunotri,2017-07-28,7,4,89,0,0,0,0.1289,Low
gangotri,2017-07-28,7,4,89,0,0,0,0.1246,Low
kedarnath,2017-07-28,7,4,89,0,0,0,0.2403,Low
badrinath,2017-07-28,7,4,89,0,0,0,0.0314,Low
yamunotri,2017-07-29,7,5,90,1,0,0,0.0348,Low
gangotri,2017-07-29,7,5,90,1,0,0,0.2891,Low
kedarnath,2017-07-29,7,5,90,1,0,0,0.1532,Low
badrinath,2017-07-29,7,5,90,1,0,0,0.2375,Low
yamunotri,2017-07-30,7,6,91,1,0,2,0.5637,Medium
gangotri,2017-07-30,7,6,91,1,0,2,0.3032,Low
kedarnath,2017-07-30,7,6,91,1,0,2,0.3417,Low
badrinath,2017-07-30,7,6,91,1,0,2,0.4059,Medium
yamunotri,2017-07-31,7,0,92,0,0,0,0.2001,Low
gangotri,2017-07-31,7,0,92,0,0,0,0.2074,Low
kedarnath,2017-07-31,7,0,92,0,0,0,0.01,Low
badrinath,2017-07-31,7,0,92,0,0,0,0.2149,Low
yamunotri,2017-08-01,8,1,93,0,0,0,0.2095,Low
gangotri,2017-08-01,8,1,93,0,0,0,0.1904,Low
kedarnath,2017-08-01,8,1,93,0,0,0,0.0647,Low
badrinath,2017-08-01,8,1,93,0,0,0,0.2484,Low
yamunotri,2017-08-02,8,2,94,0,0,2,0.4357,Medium
gangotri,2017-08-02,8,2,94,0,0,2,0.4251,Medium
kedarnath,2017-08-02,8,2,94,0,0,2,0.4886,Medium
badrinath,2017-08-02,8,2,94,0,0,2,0.2833,Low
yamunotri,2017-08-03,8,3,95,0,0,2,0.3124,Low
gangotri,2017-08-03,8,3,95,0,0,2,0.313,Low
kedarnath,2017-08-03,8,3,95,0,0,2,0.4442,Medium
badrinath,2017-08-03,8,3,95,0,0,2,0.3105,Low
yamunotri,2017-08-04,8,4,96,0,0,1,0.4393,Medium
gangotri,2017-08-04,8,4,96,0,0,1,0.3938,Low
kedarnath,2017-08-04,8,4,96,0,0,1,0.3544,Low
badrinath,2017-08-04,8,4,96,0,0,2,0.4495,Medium
yamunotri,2017-08-05,8,5,97,1,0,0,0.1695,Low
gangotri,2017-08-05,8,5,97,1,0,2,0.353,Low
kedarnath,2017-08-05,8,5,97,1,0,0,0.1279,Low
badrinath,2017-08-05,8,5,97,1,0,0,0.2705,Low
yamunotri,2017-08-06,8,6,98,1,0,0,0.2426,Low
gangotri,2017-08-06,8,6,98,1,0,0,0.0922,Low
kedarnath,2017-08-06,8,6,98,1,0,0,0.2088,Low
badrinath,2017-08-06,8,6,98,1,0,0,0.0601,Low
yamunotri,2017-08-07,8,0,99,0,0,0,0.1662,Low
gangotri,2017-08-07,8,0,99,0,0,0,0.01,Low
kedarnath,2017-08-07,8,0,99,0,0,0,0.1145,Low
badrinath,2017-08-07,8,0,99,0,0,0,0.1743,Low
yamunotri,2017-08-08,8,1,100,0,0,0,0.1315,Low
gangotri,2017-08-08,8,1,100,0,0,0,0.0928,Low
kedarnath,2017-08-08,8,1,100,0,0,0,0.0794,Low
badrinath,2017-08-08,8,1,100,0,0,0,0.1535,Low
yamunotri,2017-08-09,8,2,101,0,0,0,0.1709,Low
gangotri,2017-08-09,8,2,101,0,0,0,0.01,Low
kedarnath,2017-08-09,8,2,101,0,0,0,0.01,Low
badrinath,2017-08-09,8,2,101,0,0,0,0.0797,Low
yamunotri,2017-08-10,8,3,102,0,0,2,0.2345,Low
gangotri,2017-08-10,8,3,102,0,0,2,0.3512,Low
kedarnath,2017-08-10,8,3,102,0,0,0,0.1615,Low
badrinath,2017-08-10,8,3,102,0,0,2,0.4506,Medium
yamunotri,2017-08-11,8,4,103,0,0,2,0.3989,Low
gangotri,2017-08-11,8,4,103,0,0,2,0.3005,Low
kedarnath,2017-08-11,8,4,103,0,0,2,0.2081,Low
badrinath,2017-08-11,8,4,103,0,0,2,0.2905,Low
yamunotri,2017-08-12,8,5,104,1,0,2,0.5217,Medium
gangotri,2017-08-12,8,5,104,1,0,0,0.0411,Low
kedarnath,2017-08-12,8,5,104,1,0,2,0.4064,Medium
badrinath,2017-08-12,8,5,104,1,0,2,0.388,Low
yamunotri,2017-08-13,8,6,105,1,0,0,0.2646,Low
gangotri,2017-08-13,8,6,105,1,0,0,0.036,Low
kedarnath,2017-08-13,8,6,105,1,0,0,0.2624,Low
badrinath,2017-08-13,8,6,105,1,0,0,0.0997,Low
yamunotri,2017-08-14,8,0,106,0,0,0,0.01,Low
gangotri,2017-08-14,8,0,106,0,0,0,0.0381,Low
kedarnath,2017-08-14,8,0,106,0,0,0,0.0963,Low
badrinath,2017-08-14,8,0,106,0,0,0,0.1666,Low
yamunotri,2017-08-15,8,1,107,0,0,0,0.1697,Low
gangotri,2017-08-15,8,1,107,0,0,0,0.01,Low
kedarnath,2017-08-15,8,1,107,0,0,0,0.2208,Low
badrinath,2017-08-15,8,1,107,0,0,0,0.01,Low
yamunotri,2017-08-16,8,2,108,0,0,0,0.1053,Low
gangotri,2017-08-16,8,2,108,0,0,0,0.2164,Low
kedarnath,2017-08-16,8,2,108,0,0,0,0.0428,Low
badrinath,2017-08-16,8,2,108,0,0,0,0.01,Low
yamunotri,2017-08-17,8,3,109,0,0,2,0.2375,Low
gangotri,2017-08-17,8,3,109,0,0,2,0.437,Medium
kedarnath,2017-08-17,8,3,109,0,0,2,0.397,Low
badrinath,2017-08-17,8,3,109,0,0,2,0.3974,Low
yamunotri,2017-08-18,8,4,110,0,0,2,0.2098,Low
gangotri,2017-08-18,8,4,110,0,0,2,0.4319,Medium
kedarnath,2017-08-18,8,4,110,0,0,2,0.2778,Low
badrinath,2017-08-18,8,4,110,0,0,2,0.2445,Low
yamunotri,2017-08-19,8,5,111,1,0,2,0.5667,Medium
gangotri,2017-08-19,8,5,111,1,0,2,0.4313,Medium
kedarnath,2017-08-19,8,5,111,1,0,2,0.4401,Medium
badrinath,2017-08-19,8,5,111,1,0,2,0.5265,Medium
yamunotri,2017-08-20,8,6,112,1,0,0,0.1873,Low
gangotri,2017-08-20,8,6,112,1,0,0,0.0777,Low
kedarnath,2017-08-20,8,6,112,1,0,0,0.2543,Low
badrinath,2017-08-20,8,6,112,1,0,0,0.2838,Low
yamunotri,2017-08-21,8,0,113,0,0,0,0.029,Low
gangotri,2017-08-21,8,0,113,0,0,0,0.01,Low
kedarnath,2017-08-21,8,0,113,0,0,0,0.0935,Low
badrinath,2017-08-21,8,0,113,0,0,0,0.1373,Low
yamunotri,2017-08-22,8,1,114,0,0,0,0.091,Low
gangotri,2017-08-22,8,1,114,0,0,0,0.01,Low
kedarnath,2017-08-22,8,1,114,0,0,0,0.2223,Low
badrinath,2017-08-22,8,1,114,0,0,0,0.2478,Low
yamunotri,2017-08-23,8,2,115,0,0,2,0.2111,Low
gangotri,2017-08-23,8,2,115,0,0,2,0.4452,Medium
kedarnath,2017-08-23,8,2,115,0,0,2,0.3408,Low
badrinath,2017-08-23,8,2,115,0,0,2,0.3314,Low
yamunotri,2017-08-24,8,3,116,0,0,0,0.1459,Low
gangotri,2017-08-24,8,3,116,0,0,0,0.0598,Low
kedarnath,2017-08-24,8,3,116,0,0,0,0.01,Low
badrinath,2017-08-24,8,3,116,0,0,0,0.1072,Low
yamunotri,2017-08-25,8,4,117,0,0,0,0.1054,Low
gangotri,2017-08-25,8,4,117,0,0,0,0.1896,Low
kedarnath,2017-08-25,8,4,117,0,0,0,0.01,Low
badrinath,2017-08-25,8,4,117,0,0,0,0.0322,Low
yamunotri,2017-08-26,8,5,118,1,0,0,0.2623,Low
gangotri,2017-08-26,8,5,118,1,0,0,0.2975,Low
kedarnath,2017-08-26,8,5,118,1,0,0,0.2433,Low
badrinath,2017-08-26,8,5,118,1,0,0,0.16,Low
yamunotri,2017-08-27,8,6,119,1,1,0,0.3002,Low
gangotri,2017-08-27,8,6,119,1,1,0,0.252,Low
kedarnath,2017-08-27,8,6,119,1,1,0,0.3022,Low
badrinath,2017-08-27,8,6,119,1,1,0,0.3797,Low
yamunotri,2017-08-28,8,0,120,0,0,2,0.3932,Low
gangotri,2017-08-28,8,0,120,0,0,2,0.343,Low
kedarnath,2017-08-28,8,0,120,0,0,2,0.2754,Low
badrinath,2017-08-28,8,0,120,0,0,2,0.3039,Low
yamunotri,2017-08-29,8,1,121,0,0,2,0.2823,Low
gangotri,2017-08-29,8,1,121,0,0,2,0.3063,Low
kedarnath,2017-08-29,8,1,121,0,0,2,0.3115,Low
badrinath,2017-08-29,8,1,121,0,0,2,0.4109,Medium
yamunotri,2017-08-30,8,2,122,0,0,0,0.01,Low
gangotri,2017-08-30,8,2,122,0,0,0,0.01,Low
kedarnath,2017-08-30,8,2,122,0,0,0,0.1876,Low
badrinath,2017-08-30,8,2,122,0,0,0,0.01,Low
yamunotri,2017-08-31,8,3,123,0,0,0,0.0125,Low
gangotri,2017-08-31,8,3,123,0,0,0,0.1684,Low
kedarnath,2017-08-31,8,3,123,0,0,0,0.0484,Low
badrinath,2017-08-31,8,3,123,0,0,0,0.0164,Low
yamunotri,2017-09-01,9,4,124,0,0,2,0.5609,Medium
gangotri,2017-09-01,9,4,124,0,0,2,0.7388,High
kedarnath,2017-09-01,9,4,124,0,0,1,0.744,High
badrinath,2017-09-01,9,4,124,0,0,2,0.4066,Medium
yamunotri,2017-09-02,9,5,125,1,0,1,0.6088,Medium
gangotri,2017-09-02,9,5,125,1,0,1,0.6059,Medium
kedarnath,2017-09-02,9,5,125,1,0,1,0.7682,High
badrinath,2017-09-02,9,5,125,1,0,1,0.6147,Medium
yamunotri,2017-09-03,9,6,126,1,0,1,0.6491,Medium
gangotri,2017-09-03,9,6,126,1,0,1,0.5714,Medium
kedarnath,2017-09-03,9,6,126,1,0,1,0.7573,High
badrinath,2017-09-03,9,6,126,1,0,1,0.6056,Medium
yamunotri,2017-09-04,9,0,127,0,0,2,0.4801,Medium
gangotri,2017-09-04,9,0,127,0,0,2,0.5106,Medium
kedarnath,2017-09-04,9,0,127,0,0,2,0.7193,High
badrinath,2017-09-04,9,0,127,0,0,2,0.5456,Medium
yamunotri,2017-09-05,9,1,128,0,0,1,0.5069,Medium
gangotri,2017-09-05,9,1,128,0,0,1,0.7864,High
kedarnath,2017-09-05,9,1,128,0,0,1,0.6059,Medium
badrinath,2017-09-05,9,1,128,0,0,1,0.4869,Medium
yamunotri,2017-09-06,9,2,129,0,0,2,0.4401,Medium
gangotri,2017-09-06,9,2,129,0,0,2,0.5503,Medium
kedarnath,2017-09-06,9,2,129,0,0,2,0.5743,Medium
badrinath,2017-09-06,9,2,129,0,0,2,0.6492,Medium
yamunotri,2017-09-07,9,3,130,0,0,1,0.6657,High
gangotri,2017-09-07,9,3,130,0,0,1,0.544,Medium
kedarnath,2017-09-07,9,3,130,0,0,1,0.7308,High
badrinath,2017-09-07,9,3,130,0,0,1,0.7931,High
yamunotri,2017-09-08,9,4,131,0,0,1,0.6637,High
gangotri,2017-09-08,9,4,131,0,0,1,0.6731,High
kedarnath,2017-09-08,9,4,131,0,0,1,0.5851,Medium
badrinath,2017-09-08,9,4,131,0,0,1,0.7367,High
yamunotri,2017-09-09,9,5,132,1,0,1,0.5791,Medium
gangotri,2017-09-09,9,5,132,1,0,1,0.6041,Medium
kedarnath,2017-09-09,9,5,132,1,0,1,0.7434,High
badrinath,2017-09-09,9,5,132,1,0,1,0.7022,High
yamunotri,2017-09-10,9,6,133,1,0,2,0.7174,High
gangotri,2017-09-10,9,6,133,1,0,0,0.4725,Medium
kedarnath,2017-09-10,9,6,133,1,0,0,0.3979,Low
badrinath,2017-09-10,9,6,133,1,0,1,0.74,High
yamunotri,2017-09-11,9,0,134,0,0,1,0.4619,Medium
gangotri,2017-09-11,9,0,134,0,0,1,0.5466,Medium
kedarnath,2017-09-11,9,0,134,0,0,1,0.4667,Medium
badrinath,2017-09-11,9,0,134,0,0,1,0.5538,Medium
yamunotri,2017-09-12,9,1,135,0,0,1,0.785,High
gangotri,2017-09-12,9,1,135,0,0,1,0.4714,Medium
kedarnath,2017-09-12,9,1,135,0,0,1,0.6116,Medium
badrinath,2017-09-12,9,1,135,0,0,1,0.7587,High
yamunotri,2017-09-13,9,2,136,0,0,2,0.5091,Medium
gangotri,2017-09-13,9,2,136,0,0,1,0.5625,Medium
kedarnath,2017-09-13,9,2,136,0,0,1,0.621,Medium
badrinath,2017-09-13,9,2,136,0,0,1,0.5824,Medium
yamunotri,2017-09-14,9,3,137,0,0,2,0.5932,Medium
gangotri,2017-09-14,9,3,137,0,0,2,0.4731,Medium
kedarnath,2017-09-14,9,3,137,0,0,1,0.6413,Medium
badrinath,2017-09-14,9,3,137,0,0,2,0.4602,Medium
yamunotri,2017-09-15,9,4,138,0,0,2,0.5767,Medium
gangotri,2017-09-15,9,4,138,0,0,2,0.6927,High
kedarnath,2017-09-15,9,4,138,0,0,2,0.5527,Medium
badrinath,2017-09-15,9,4,138,0,0,2,0.48,Medium
yamunotri,2017-09-16,9,5,139,1,0,1,0.8741,Extreme
gangotri,2017-09-16,9,5,139,1,0,1,0.8715,Extreme
kedarnath,2017-09-16,9,5,139,1,0,1,0.5499,Medium
badrinath,2017-09-16,9,5,139,1,0,1,0.6916,High
yamunotri,2017-09-17,9,6,140,1,0,1,0.639,Medium
gangotri,2017-09-17,9,6,140,1,0,1,0.7774,High
kedarnath,2017-09-17,9,6,140,1,0,1,0.6744,High
badrinath,2017-09-17,9,6,140,1,0,1,0.8489,High
yamunotri,2017-09-18,9,0,141,0,0,2,0.4401,Medium
gangotri,2017-09-18,9,0,141,0,0,2,0.5721,Medium
kedarnath,2017-09-18,9,0,141,0,0,2,0.4957,Medium
badrinath,2017-09-18,9,0,141,0,0,2,0.6793,High
yamunotri,2017-09-19,9,1,142,0,0,1,0.7255,High
gangotri,2017-09-19,9,1,142,0,0,1,0.4916,Medium
kedarnath,2017-09-19,9,1,142,0,0,1,0.5536,Medium
badrinath,2017-09-19,9,1,142,0,0,1,0.7396,High
yamunotri,2017-09-20,9,2,143,0,0,2,0.405,Medium
gangotri,2017-09-20,9,2,143,0,0,2,0.5848,Medium
kedarnath,2017-09-20,9,2,143,0,0,2,0.5981,Medium
badrinath,2017-09-20,9,2,143,0,0,2,0.496,Medium
yamunotri,2017-09-21,9,3,144,0,0,1,0.5585,Medium
gangotri,2017-09-21,9,3,144,0,0,1,0.5973,Medium
kedarnath,2017-09-21,9,3,144,0,0,1,0.5377,Medium
badrinath,2017-09-21,9,3,144,0,0,1,0.6124,Medium
yamunotri,2017-09-22,9,4,145,0,0,0,0.2777,Low
gangotri,2017-09-22,9,4,145,0,0,0,0.2182,Low
kedarnath,2017-09-22,9,4,145,0,0,0,0.2811,Low
badrinath,2017-09-22,9,4,145,0,0,0,0.3526,Low
yamunotri,2017-09-23,9,5,146,1,0,2,0.6846,High
gangotri,2017-09-23,9,5,146,1,0,2,0.5807,Medium
kedarnath,2017-09-23,9,5,146,1,0,2,0.5511,Medium
badrinath,2017-09-23,9,5,146,1,0,2,0.5763,Medium
yamunotri,2017-09-24,9,6,147,1,1,1,0.7736,High
gangotri,2017-09-24,9,6,147,1,1,1,0.6659,High
kedarnath,2017-09-24,9,6,147,1,1,1,0.9358,Extreme
badrinath,2017-09-24,9,6,147,1,1,1,0.6894,High
yamunotri,2017-09-25,9,0,148,0,1,1,0.821,High
gangotri,2017-09-25,9,0,148,0,1,1,0.8186,High
kedarnath,2017-09-25,9,0,148,0,1,1,0.5858,Medium
badrinath,2017-09-25,9,0,148,0,1,1,0.8884,Extreme
yamunotri,2017-09-26,9,1,149,0,0,1,0.6699,High
gangotri,2017-09-26,9,1,149,0,0,1,0.6668,High
kedarnath,2017-09-26,9,1,149,0,0,1,0.5748,Medium
badrinath,2017-09-26,9,1,149,0,0,1,0.7208,High
yamunotri,2017-09-27,9,2,150,0,0,1,0.7772,High
gangotri,2017-09-27,9,2,150,0,0,1,0.6437,Medium
kedarnath,2017-09-27,9,2,150,0,0,1,0.7974,High
badrinath,2017-09-27,9,2,150,0,0,1,0.7511,High
yamunotri,2017-09-28,9,3,151,0,0,2,0.6487,Medium
gangotri,2017-09-28,9,3,151,0,0,2,0.6919,High
kedarnath,2017-09-28,9,3,151,0,0,2,0.6938,High
badrinath,2017-09-28,9,3,151,0,0,2,0.7482,High
yamunotri,2017-09-29,9,4,152,0,0,1,0.5146,Medium
gangotri,2017-09-29,9,4,152,0,0,1,0.6016,Medium
kedarnath,2017-09-29,9,4,152,0,0,1,0.5035,Medium
badrinath,2017-09-29,9,4,152,0,0,1,0.6263,Medium
yamunotri,2017-09-30,9,5,153,1,0,2,0.66,High
gangotri,2017-09-30,9,5,153,1,0,1,0.8376,High
kedarnath,2017-09-30,9,5,153,1,0,1,0.8281,High
badrinath,2017-09-30,9,5,153,1,0,1,0.5416,Medium
yamunotri,2017-10-01,10,6,154,1,0,1,0.8422,High
gangotri,2017-10-01,10,6,154,1,0,1,0.6842,High
kedarnath,2017-10-01,10,6,154,1,0,1,0.6701,High
badrinath,2017-10-01,10,6,154,1,0,1,0.6869,High
yamunotri,2017-10-02,10,0,155,0,0,1,0.6062,Medium
gangotri,2017-10-02,10,0,155,0,0,1,0.7619,High
kedarnath,2017-10-02,10,0,155,0,0,2,0.5149,Medium
badrinath,2017-10-02,10,0,155,0,0,1,0.7018,High
yamunotri,2017-10-03,10,1,156,0,0,2,0.4683,Medium
gangotri,2017-10-03,10,1,156,0,0,2,0.5484,Medium
kedarnath,2017-10-03,10,1,156,0,0,2,0.491,Medium
badrinath,2017-10-03,10,1,156,0,0,2,0.6128,Medium
yamunotri,2017-10-04,10,2,157,0,0,1,0.525,Medium
gangotri,2017-10-04,10,2,157,0,0,1,0.7517,High
kedarnath,2017-10-04,10,2,157,0,0,1,0.4559,Medium
badrinath,2017-10-04,10,2,157,0,0,1,0.7597,High
yamunotri,2017-10-05,10,3,158,0,0,1,0.6684,High
gangotri,2017-10-05,10,3,158,0,0,1,0.5626,Medium
kedarnath,2017-10-05,10,3,158,0,0,1,0.7313,High
badrinath,2017-10-05,10,3,158,0,0,1,0.4559,Medium
yamunotri,2017-10-06,10,4,159,0,0,1,0.5567,Medium
gangotri,2017-10-06,10,4,159,0,0,1,0.5922,Medium
kedarnath,2017-10-06,10,4,159,0,0,1,0.5317,Medium
badrinath,2017-10-06,10,4,159,0,0,1,0.7433,High
yamunotri,2017-10-07,10,5,160,1,0,1,0.5364,Medium
gangotri,2017-10-07,10,5,160,1,0,1,0.6204,Medium
kedarnath,2017-10-07,10,5,160,1,0,1,0.7221,High
badrinath,2017-10-07,10,5,160,1,0,1,0.7935,High
yamunotri,2017-10-08,10,6,161,1,0,1,0.7193,High
gangotri,2017-10-08,10,6,161,1,0,1,0.5301,Medium
kedarnath,2017-10-08,10,6,161,1,0,1,0.5371,Medium
badrinath,2017-10-08,10,6,161,1,0,1,0.7804,High
yamunotri,2017-10-09,10,0,162,0,0,2,0.4537,Medium
gangotri,2017-10-09,10,0,162,0,0,2,0.6699,High
kedarnath,2017-10-09,10,0,162,0,0,2,0.5258,Medium
badrinath,2017-10-09,10,0,162,0,0,2,0.6638,High
yamunotri,2017-10-10,10,1,163,0,0,1,0.6407,Medium
gangotri,2017-10-10,10,1,163,0,0,1,0.5854,Medium
kedarnath,2017-10-10,10,1,163,0,0,1,0.4719,Medium
badrinath,2017-10-10,10,1,163,0,0,1,0.5305,Medium
yamunotri,2017-10-11,10,2,164,0,0,1,0.7049,High
gangotri,2017-10-11,10,2,164,0,0,1,0.5936,Medium
kedarnath,2017-10-11,10,2,164,0,0,1,0.792,High
badrinath,2017-10-11,10,2,164,0,0,1,0.6509,High
yamunotri,2017-10-12,10,3,165,0,0,2,0.4179,Medium
gangotri,2017-10-12,10,3,165,0,0,2,0.537,Medium
kedarnath,2017-10-12,10,3,165,0,0,2,0.4732,Medium
badrinath,2017-10-12,10,3,165,0,0,2,0.4318,Medium
yamunotri,2017-10-13,10,4,166,0,0,2,0.5939,Medium
gangotri,2017-10-13,10,4,166,0,0,2,0.558,Medium
kedarnath,2017-10-13,10,4,166,0,0,2,0.7471,High
badrinath,2017-10-13,10,4,166,0,0,2,0.7484,High
yamunotri,2017-10-14,10,5,167,1,0,1,0.5748,Medium
gangotri,2017-10-14,10,5,167,1,0,0,0.2987,Low
kedarnath,2017-10-14,10,5,167,1,0,1,0.7257,High
badrinath,2017-10-14,10,5,167,1,0,1,0.7373,High
yamunotri,2017-10-15,10,6,168,1,0,2,0.6545,High
gangotri,2017-10-15,10,6,168,1,0,1,0.7352,High
kedarnath,2017-10-15,10,6,168,1,0,2,0.5108,Medium
badrinath,2017-10-15,10,6,168,1,0,2,0.7363,High
yamunotri,2017-10-16,10,0,169,0,0,2,0.6213,Medium
gangotri,2017-10-16,10,0,169,0,0,2,0.6353,Medium
kedarnath,2017-10-16,10,0,169,0,0,2,0.572,Medium
badrinath,2017-10-16,10,0,169,0,0,2,0.7465,High
yamunotri,2017-10-17,10,1,170,0,0,1,0.7557,High
gangotri,2017-10-17,10,1,170,0,0,1,0.5453,Medium
kedarnath,2017-10-17,10,1,170,0,0,1,0.7079,High
badrinath,2017-10-17,10,1,170,0,0,1,0.7833,High
yamunotri,2017-10-18,10,2,171,0,0,1,0.6495,Medium
gangotri,2017-10-18,10,2,171,0,0,1,0.5565,Medium
kedarnath,2017-10-18,10,2,171,0,0,1,0.5308,Medium
badrinath,2017-10-18,10,2,171,0,0,1,0.6205,Medium
yamunotri,2017-10-19,10,3,172,0,0,1,0.7141,High
gangotri,2017-10-19,10,3,172,0,0,1,0.7411,High
kedarnath,2017-10-19,10,3,172,0,0,1,0.5563,Medium
badrinath,2017-10-19,10,3,172,0,0,1,0.6487,Medium
yamunotri,2017-10-20,10,4,173,0,0,1,0.6222,Medium
gangotri,2017-10-20,10,4,173,0,0,1,0.784,High
kedarnath,2017-10-20,10,4,173,0,0,1,0.6736,High
badrinath,2017-10-20,10,4,173,0,0,1,0.4879,Medium
yamunotri,2017-10-21,10,5,174,1,1,1,0.76,High
gangotri,2017-10-21,10,5,174,1,1,1,0.7867,High
kedarnath,2017-10-21,10,5,174,1,1,1,0.9794,Extreme
badrinath,2017-10-21,10,5,174,1,1,1,0.8678,Extreme
yamunotri,2017-10-22,10,6,175,1,0,2,0.8044,High
gangotri,2017-10-22,10,6,175,1,0,2,0.7483,High
kedarnath,2017-10-22,10,6,175,1,0,2,0.744,High
badrinath,2017-10-22,10,6,175,1,0,2,0.4827,Medium
yamunotri,2017-10-23,10,0,176,0,0,0,0.322,Low
gangotri,2017-10-23,10,0,176,0,0,0,0.3041,Low
kedarnath,2017-10-23,10,0,176,0,0,0,0.2561,Low
badrinath,2017-10-23,10,0,176,0,0,0,0.1745,Low
yamunotri,2017-10-24,10,1,177,0,0,1,0.5765,Medium
gangotri,2017-10-24,10,1,177,0,0,1,0.6673,High
kedarnath,2017-10-24,10,1,177,0,0,1,0.5585,Medium
badrinath,2017-10-24,10,1,177,0,0,1,0.683,High
yamunotri,2017-10-25,10,2,178,0,0,1,0.6085,Medium
gangotri,2017-10-25,10,2,178,0,0,1,0.5855,Medium
kedarnath,2017-10-25,10,2,178,0,0,1,0.7835,High
badrinath,2017-10-25,10,2,178,0,0,1,0.6059,Medium
yamunotri,2017-10-26,10,3,179,0,0,1,0.7987,High
